 checked,uploaded,# of Activities,Activity Name (English),Activity Name (Chinese),Organization Name (English),Organization Name (Chinese),Organization Origin,Chinese Partner Unit (CPU) (English),CPU (Chinese),Field of Work,Provinces,Activity Location (English),Activity Location (Chinese),Start Date,End Date,Dates of Activity,Website EN,Website CH,CPU Type,CPU Professional Supervisory Unit (English),CPU Professional Supervisory Unit (Chinese),Direct Registration?,Multiple NGOs or CPUs?,Month,Aging,Agriculture,Animal Protection,Arts and Culture,Civil Society Capacity Building,Disabilities,Disaster Relief,Economic Development,Education,Energy,Environment,Ethnic Affairs,Gender Issues,Health,Human Rights,Infrastructure,International Relations/Exchange,Labor,Law and Governance,LGBTQ Issues,Media,Migrants,Poverty Alleviation,Religion,Rural Issues/Development,Science and Technology,Sport,Tourism,Trade,Urban Issues/Development,Youth,Field Unknown,Length in days,Length in months,All of China,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Xinjiang Bingtuan,Yunnan,Zhejiang,Location Unknown,Sum sectors,Sum provinces,,Int'l locations,civil affairs,Education,science and tech,health and fam planning,intellectual property,environment,poverty alleviation,youth league,agriculture,commerce,religion,"culture, arts",disabilities,women,forestry,Taiwan,others,unknown,num of entry per row,CPU's PSU sector (spelled out),CPU province,CPU PSU highest-level body,CPU PSU hierarchy level ,Prefecture(s),County / Counties
x,x,50,Guizhou Grassroots Organization Capacity-Building and Development Program,贵州草根组织能力建设与陪伴成长项目,Oxfam,乐施会,Hong Kong,Guiyang City Mass Interest Volunteer Service Development Center (贵阳市众益志愿者服务发展中心),贵阳市众益志愿者服务发展中心,Civil Society Capacity-Building,Guizhou,Guizhou Province (Guiyang City),贵州省贵阳市,2017-04-04,2018-04-04,2017.04.04-2018.04.04,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Guiyang City Commission for Guiding Cultural and Ethical Progress General Office,贵阳市精神文明建设指导委员会办公室,,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,12,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,2017 U.S. Winter Activity for Children with Special Needs in Jiangsu,2017江苏特需儿童美国冬令营活动,Global International Adoption,环球国际收养,United States,Jiangsu Province Huai’an Children Welfare House,江苏省淮安市社会福利院,"Disabilities, Youth",Jiangsu,Jiangsu Province,中国境内是江苏，美国是加利福尼亚州，佐治亚州,2017-04-05,2017-04-19,2017.04.05-2017.04.19,N/A,N/A,Party or Government Entity,Not Applicable,Not Applicable,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,2017 U.S. Winter Activity for Children with Special Needs in Jiangsu,2017江苏特需儿童美国冬令营活动,Global International Adoption,环球国际收养,United States,Jiangsu Province Kunshan Welfare House,江苏省昆山市福利院,"Disabilities, Youth",Jiangsu,Jiangsu Province,中国境内是江苏，美国是加利福尼亚州，佐治亚州,2017-04-05,2017-04-19,2017.04.05-2017.04.19,N/A,N/A,Party or Government Entity,Not Applicable,Not Applicable,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,1,,,,,,,,,,,1,youth,Jiangsu,Communist Youth League of China,Province,,
x,x,36,Student Financial Aid Scholarship Series,香港福慧慈善基金会系列奖助学金,Fuhui Charity Foundation,福慧慈善基金会,Hong Kong,Zhaoqing University,肇庆学院,"Education, Poverty Alleviation",Guangdong,Guangdong Province (Zhaoqing City),广东省肇庆市,2017-04-05,2017-12-30,2017.04.05-2017.12.30,N/A,N/A,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,4,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,269,8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,23,"“Stay Far from Disaster, Love Life” Program for Preventing and Reducing Disasters",“远离灾难，珍爱生命”防灾减灾项目,World Vision,世界宣明会-中国基金有限公司,Hong Kong,Hunan Charity Federation,湖南省慈善总会,Disaster Relief,Hunan,Hunan Province,湖南省,2017-04-07,2017-09-30,2017.04.07-2017.09.30,http://www.worldvision.org.cn/,http://www.worldvision.org.cn/,Non-profit or Foundation,Hunan Department of Civil Affairs,湖南省民政厅,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,176,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,23,"Hunan Province, Anhua County 2016 Post-Flood Reconstruction Program",湖南省安化县2016年水灾灾后重建项目,World Vision,世界宣明会-中国基金有限公司,Hong Kong,Hunan Charity Federation,湖南省慈善总会,"Disaster Relief, Infrastructure",Hunan,Hunan Province (Anhua County),湖南省安化县,2017-04-07,2017-09-30,2017.04.07-2017.09.30,http://www.worldvision.org.cn/,http://www.worldvision.org.cn/,Non-profit or Foundation,Hunan Department of Civil Affairs,湖南省民政厅,1,,4,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,176,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,1,,,,,,,,,,,,,,,,,1,education,Hunan,Ministry of Education,Nation,,
x,x,50,Gansu Education and Public Interest Youth Talent Training Program,甘肃教育公益领域青年人才培养项目,Oxfam,乐施会,Hong Kong,Gansu Rainbow Public Welfare Service Center,甘肃彩虹公益服务中心,Youth,Gansu,Gansu Province (Lanzhou City),兰州,2017-04-08,2017-04-09,2017.04.08-2017.04.09,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Civil Affairs (level unknown),直接登记,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,1,,,,,,,,,,,,,,,,,,1,civ_affairs,Sichuan,Ministry of Civil Affairs,County,绵阳市,北川羌族自治县
x,x,6,“Happy Smiles—Helping Children with Cleft Palates”,“幸福微笑——救助唇腭裂儿童”,Alliance for Smiles,美国微笑联盟基金会,United States,China Population Welfare Foundation,中国人口福利基金会,"Health, Youth","Guizhou, Hubei, Inner Mongolia",Hubei Province (Xianning City) / Guizhou Province (Weining County) / Inner Mongolia Autonomous Region (Ordos City),湖北省咸宁市、贵州省威宁县、内蒙古自治区鄂尔多斯市,2017-04-08,2018-04-08,2017.04.08-2018.04.08,https://www.allianceforsmiles.org/,N/A,Non-profit or Foundation,National Health Commission (formerly National Health and Family Planning Commission),国家卫生和计划生育委员会,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,365,12,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,Program to Promote Farmers’ Cooperative Capacity-Building,提升农民合作社能力建设项目,Agriterra,荷兰农民生产者协会,The Netherlands,Sichuan Province Professional Farmer’s Cooperative Federation (四川省农民专业合作社联合会),四川省农民专业合作社联合会,"Agriculture, Civil Society Capacity-Building, Rural Issues/Development",Sichuan,"Sichuan Province (Chengdu City, Mianyang City)",四川省成都市、绵阳市,2017-04-10,2017-12-31,2017.04.10-2017.12.31,https://www.agriterra.org/,N/A,Non-profit or Foundation,Sichuan Department of Agriculture and Rural Affairs (formerly Sichuan Department of Agriculture),四川省农业厅,,,4,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,265,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Sichuan Province, Beichuan County, Leigu Town, Wuxing Village Disaster Management Program",四川省北川县五星村灾害治理项目,Oxfam,乐施会（香港）,Hong Kong,Beichuan Qiang Autonomous County Qianghun Disaster Prevention and Reduction Research Center,北川羌族自治县羌魂防灾减灾研究中心,Disaster Relief,Sichuan,"Sichuan Province (Beichuan County, Leigu Town, Wuxing Village)",四川省北川县擂鼓镇五星村,2017-04-12,2018-03-30,2017.04.12-2018.03.30,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,352,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,FALSE,Hubei,Unknown,Unknown,,
x,x,50,"Sichuan Province, Beichuan County, Leigu Town, Sanxi Village Disaster Prevention and Reduction Program",四川省北川县坝底乡三溪村防灾减灾项目,Oxfam,乐施会（香港）,Hong Kong,Beichuan Qiang Autonomous County Qianghun Disaster Prevention and Reduction Research Center,北川羌族自治县羌魂防灾减灾研究中心,Disaster Relief,Sichuan,"Sichuan Province (Beichuan County, Badi Town, Sanxi Village)",四川省北川县坝底乡三溪村,2017-04-12,2018-03-30,2017.04.12-2018.03.30,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,352,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Sichuan Province, Beichuan County, Xuanping Town, Loufang Village Disaster Prevention and Reduction Program",四川省北川县漩坪乡楼房村防灾减灾项目,Oxfam,乐施会（香港）,Hong Kong,Beichuan Qiang Autonomous County Qianghun Disaster Prevention and Reduction Research Center,北川羌族自治县羌魂防灾减灾研究中心,Disaster Relief,Sichuan,"Sichuan Province (Beichuan County, Xuanping Town, Loufang Village)",四川省北川县漩坪乡楼房村,2017-04-12,2018-03-30,2017.04.12-2018.03.30,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,352,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Sichuan Province, Beichuan County, Guanling Town, Yanlin Village Disaster Prevention and Reduction Program",四川省北川县贯岭乡岩林村防灾减灾项目,Oxfam,乐施会（香港）,Hong Kong,Beichuan Qiang Autonomous County Qianghun Disaster Prevention and Reduction Research Center,北川羌族自治县羌魂防灾减灾研究中心,Disaster Relief,Sichuan,"Sichuan Province (Beichuan Qiang Autonomous County, Guanling Town, Yanlin Village)",四川省北川羌族自治县贯岭乡岩林村,2017-04-12,2017-12-30,2017.04.12-2017.12.30,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,262,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Sichuan Province, Beichuan County, Chenjiaba Town, Pinggou Village Road Renovation Project",四川省北川县陈家坝乡平沟村道路修复项目,Oxfam,乐施会（香港）,Hong Kong,Beichuan Qiang Autonomous County Qianghun Disaster Prevention and Reduction Research Center,北川羌族自治县羌魂防灾减灾研究中心,Disaster Relief,Sichuan,"Sichuan Province (Beichuan County, Chenjiaba Town, Pinggou Village)",四川省北川县陈家坝乡平沟村,2017-04-12,2017-09-30,2017.04.12-2017.09.30,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,171,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Sichuan Province, Beichuan County, Macao Town, Pingde Village Disaster Prevention and Reduction Program",四川省北川县马槽乡坪地村防灾减灾项目,Oxfam,乐施会（香港）,Hong Kong,Beichuan Qiang Autonomous County Qianghun Disaster Prevention and Reduction Research Center,北川羌族自治县羌魂防灾减灾研究中心,Disaster Relief,Sichuan,"Sichuan Province (Beichuan County, Macao Town, Pingde Village)",四川省北川县马槽乡坪地村,2017-04-12,2018-03-01,2017.04.12-2018.03.01,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,323,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,FALSE,Sichuan,Unknown,Unknown,,
x,x,50,"Sichuan Province, Beichuan County, Macao Town, Mingtou Village “Community of Warmth” Program",四川省北川县马槽乡明头村「温度社区」项目,Oxfam,乐施会（香港）,Hong Kong,Beichuan Qiang Autonomous County Qianghun Disaster Prevention and Reduction Research Center,北川羌族自治县羌魂防灾减灾研究中心,Civil Society Capacity-Building,Sichuan,"Sichuan Province (Mianyang City, Beichuan County, Macao Town, Mingtou Village)",四川省绵阳市北川县马槽乡明头村,2017-04-12,2018-02-01,2017.04.12-2018.02.01,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Beichuan, Qianghun Disaster Prevention and Reduction Research Center Administrative Funds Program",北川羌魂防灾减灾研究中心行政经费项目,Oxfam,乐施会（香港),Hong Kong,Beichuan Qiang Autonomous County Qianghun Disaster Prevention and Reduction Research Center,北川羌族自治县羌魂防灾减灾研究中心,Disaster Relief,Sichuan,Sichuan Province (Beichuan Qiang Autonomous County),四川省北川羌族自治县,2017-04-13,2018-03-31,2017.04.13-2018.03.31,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,352,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Sichuan Province, Beichuan County, Xuanping Town, Yongji Village Disaster Prevention and Reduction Program",四川省北川县漩坪乡永吉村防灾减灾项目,Oxfam,乐施会（香港）,Hong Kong,Beichuan Qiang Autonomous County Qianghun Social Work Service Center,北川羌族自治县羌魂社会工作服务中心,Disaster Relief,Sichuan,"Sichuan Province (Beichuan County, Xuanping Town, Yongji Village)",四川省北川县漩坪乡永吉村,2017-04-13,2017-12-30,2017.04.13-2017.12.30,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,261,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,Sichuan,,,,
x,x,50,"Sichuan Province, Beichuan County, Macao Town, Kushan Village Disaster Prevention and Reduction Program",四川省北川县马槽乡苦山村防灾减灾项目,Oxfam,乐施会（香港）,Hong Kong,Beichuan Qiang Autonomous County Qianghun Social Work Service Center,北川羌族自治县羌魂社会工作服务中心,Disaster Relief,Sichuan,"Sichuan Province (Beichuan County, Macao Town, Kushan Village)",四川省北川县马槽乡苦山村,2017-04-13,2017-12-30,2017.04.13-2017.12.30,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,261,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,1,,,,,,,,,,,,,,,,,1,education,Shanghai,Ministry of Education,City,,
x,x,50,"Sichuan Province, Beichuan County, Macao Town, Heiting Village Disaster Prevention and Reduction Program",四川省北川县马槽乡黑亭村减防灾项目,Oxfam,乐施会（香港）,Hong Kong,Beichuan Qiang Autonomous County Qianghun Social Work Service Center,北川羌族自治县羌魂社会工作服务中心,Disaster Relief,Sichuan,"Sichuan Province (Beichuan County, Macao Town, Heiting Village)",四川省北川县马槽乡黑亭村,2017-04-13,2017-12-30,2017.04.13-2017.12.30,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Beichuan Qiang Autonomous County Bureau of Civil Affairs,北川羌族自治县民政局,1,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,261,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,1,Customized Social Psychological Support/Quality of Life Questionnaire Training,个性化社会心理支持-生活质量问卷培训,Handicap International,国际助残联盟,France,Yunnan Province Disabled Persons Federation,云南省残疾人联合会,Health,Yunnan,Yunnan Province (Kunming City),昆明,2017-04-13,2017-04-16,2017.04.13-2017.04.16,http://www.hi-us.org/,N/A,Party or Government Entity,Not Applicable,Not Applicable,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,1,Fifth Program to Assist the Blind,助盲项目第五期,Braille Without Borders,盲文无国界组织,Germany,Tibet Disabled Persons Federation,西藏自治区残疾人联合会,"Disabilities, Education",Tibet,"Tibet Autonomous Region (Lhasa City, Chengguan District, Jiangsu Street ; Shigatse City, Bianxiong Village)",西藏拉萨市城关区江苏路、日喀则市边雄乡,2017-04-13,2017-07-21,2017.04.13-2017.07.21,http://www.braillewithoutborders.org/ENGLISH/index_bwb.html,N/A,Party or Government Entity,Not Applicable,Not Applicable,,,4,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,99,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,29,Ancient Tea Horse Road Financial Aid Activity 2017,苗圃茶马古道助学行2017,Sowers Action,苗圃行动,Hong Kong,Yunnan Youth Development Foundation,云南省青少年发展基金会,"Education, Poverty Alleviation",Yunnan,"Yunnan Province (Kunming City, Lijiang Old Town, Ninglang County)",昆明市，丽江市古城区，宁蒗县,2017-04-13,2017-04-19,2017.04.13-2017.04.19,http://www.sowers.org.hk/eng/index.php,http://www.sowers.org.hk/,Non-profit or Foundation,Yunnan Province Communist Youth League Committee,共青团云南省委,,,4,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,Operation Care for Fengkai,关爱封开行动,Hope Rainbow Charitable Foundation Limited,希望彩虹慈善基金有限公司,Hong Kong,Fengkai County Chinese Communist Party United Front Work Department,中共封开县委统一战线工作部,"Education, Poverty Alleviation",Guangdong,Guangdong Province (Fengkai County),广东省封开县,2017-04-14,2018-03-31,2017.04.14-2018.03.31,N/A,N/A,Party or Government Entity,Not Applicable,Not Applicable,,,4,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,351,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,“Starting Point Project—Macau Lions Love Kindergarten” Program,“起点工程——澳门狮爱幼稚园”项目,Macao Lions Club,澳门狮子会,Macau,China Charities Aid Foundation for Children,中华少年儿童慈善救助基金会,"Education, Youth",Yunnan,"Yunnan Province (Pu’er City, Ximeng County, Momei Village)",云南省普洱市西盟县莫美村,2017-04-14,2017-06-30,2017.04.14-2017.06.30,N/A,http://www.e-clubhouse.org/sites/macau/,Non-profit or Foundation,Ministry of Civil Affairs,民政部,1,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,77,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,Qinghai Agricultural and Livestock University Student Volunteer Capacity-Building Community Development Program,青海农牧大学生志愿能力建设和社区发展项目,Oxfam,乐施会,Hong Kong,Qinghai Province Zhimeng Voluntary Service Center,青海省织梦志愿者服务中心,"Agriculture, Civil Society Capacity-Building",Qinghai,Qinghai Province,青海省,2017-04-15,2018-04-15,2017.04.15-2018.04.15,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Unknown,Unknown,0,,4,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,4,"“Love Life, Walk Safely” Street-Crossing Safety Education",“珍爱生命 安全步行”道路安全教育,Asia Injury Prevention Foundation,亚洲伤害预防基金会,Vietnam,Chongqing City Kaizhou District Education Committee (重庆市开州区教委),重庆市开州区教委,"Education, Health",Chongqing,Chongqing City (Kaizhou District),重庆市开州区,2017-04-15,2017-10-31,2017.04.15-2017.10.31,http://aip-foundation.org/our-reach/china/,N/A,Party or Government Entity,Not Applicable,Not Applicable,,,4,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,199,6,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,4,"1) Fengkai Bright Visit Activity, 2) Fengkai International Operation Smile Initiative",1封开光明行活动，2封开国际微笑公益行动,The Yuen Yuen Institute,圆玄学院,Hong Kong,Guangdong Province Fengkai Hospital of Traditional Chinese Medicine,广东省封开县中医院,"Health, Poverty Alleviation",Guangdong,"Guangdong Province (Zhaoqing City, Fengkai County)",肇庆市封开县,2017-04-15,2017-11-30,2017.04.15-2017.11.30,N/A,http://www.yuenyuen.org.hk/,Hospital or Medical Center,Not Applicable,Not Applicable,,,4,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,229,7,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,3,Group for Saving the Planet’s Green 2017 Workcamp,2017拯救地球绿色团Workcamp,Korean-Chinese Culture Youth Association (Future Forest),韩中文化青少年协会（未来林）,South Korea,Dalad Banner Chinese Communist Youth League Committee,中国共产主义青年团达拉特旗委员会,Environment,Inner Mongolia,"Inner Mongolia Autonomous Region (Ordos City, Dalad Banner)",内蒙古自治区鄂尔多斯市达拉特旗,2017-04-15,2017-12-31,2017.04.15-2017.12.31,http://www.futureforest.org/eng/page/main/index.asp,N/A,Party or Government Entity,Not Applicable,Not Applicable,,,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,260,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,7,Spring City Cycling 2017,春城单车传爱心2017,Chinese YMCA of Hong Kong,香港中华基督教青年会,Hong Kong,Kunming City Youth Volunteer Association,昆明市青年志愿者协会,"Sport, Youth",Yunnan,"Yunnan Province (Kunming City, Dianchi Tourism Resort, Dongchuan District and “Two Districts” Red Earth Village)",昆明市区、滇池旅游度假区、东川区及“两区”红土地镇,2017-04-16,2017-04-21,2017.04.16-2017.04.21,http://www.ymca.org.hk/en,http://www.ymca.org.hk/,Non-profit or Foundation,Unknown,Unknown,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,5,Guest Lecture by Chinese-American Writer Helen Zia,邀请华裔美国作家谢汉兰女士讲座,F.Y. Chang Foundation and U.S.-China Education Trust,张福运基金会-中美教育基金会,United States,Beijing Foreign Studies University,北京外国语大学,Education,Beijing,Beijing City,中国北京,2017-04-17,2017-04-18,2017.04.17-2017.04.18,http://uscet.org/fy-chang-foundation,http://uscet.org//program-overview-%E9%A1%B9%E7%9B%AE%E6%A6%82%E5%86%B6,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,Guangxi,,,,
